┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓
┃ Name                                                    ┃ Motors   ┃ Whl  ┃ CurrLim   ┃ Test     ┃ TTG   ┃ TractForce   ┃ MinVolt   ┃ PushCurr   ┃ TurnCurr  ┃ MaxSpd  ┃ Stages                      ┃
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0738   │ 3.95  │ 53.5         │ 8.85      │ 276        │ 256       │ 14.05   │ (12, 60, 16, 40, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0738   │ 4.0   │ 54.22        │ 8.85      │ 276        │ 252       │ 13.95   │ (10, 60, 18, 38, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0738   │ 4.0   │ 54.19        │ 8.85      │ 276        │ 252       │ 13.95   │ (11, 60, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 24        │ 0.0738   │ 4.0   │ 54.18        │ 10.0      │ 182        │ 174       │ 13.5    │ (11, 60, 18, 38, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 24        │ 0.0738   │ 4.0   │ 54.17        │ 10.0      │ 182        │ 174       │ 13.5    │ (12, 60, 28, 28, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.0738   │ 4.2   │ 56.93        │ 9.05      │ 264        │ 230       │ 12.45   │ (10, 60, 20, 36, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0738   │ 4.2   │ 56.88        │ 9.05      │ 264        │ 241       │ 12.45   │ (11, 60, 26, 30, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0738   │ 4.3   │ 58.27        │ 10.1      │ 175        │ 151       │ 11.75   │ (11, 60, 22, 34, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0738   │ 4.6   │ 62.33        │ 9.2       │ 252        │ 211       │ 10.45   │ (11, 60, 26, 30, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0738   │ 4.6   │ 62.3         │ 9.2       │ 252        │ 202       │ 10.5    │ (9, 62, 20, 36, 24, 42)     │
│ WCP SS Gearbox                                          │ 4        │ 4    │ 29        │ 0.0739   │ 3.5   │ 47.38        │ 9.45      │ 220        │ 232       │ 18.55   │ (12, 50, 20, 54)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 29        │ 0.0739   │ 3.5   │ 47.34        │ 9.45      │ 220        │ 232       │ 18.55   │ (11, 60, 22, 34, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0739   │ 3.85  │ 52.07        │ 9.9       │ 190        │ 183       │ 14.85   │ (10, 60, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 23        │ 0.0739   │ 3.95  │ 53.47        │ 8.85      │ 276        │ 268       │ 14.05   │ (13, 58, 18, 38, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0739   │ 4.0   │ 54.12        │ 8.85      │ 276        │ 253       │ 13.95   │ (13, 58, 16, 40, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 23        │ 0.0739   │ 4.0   │ 54.12        │ 8.85      │ 276        │ 265       │ 13.95   │ (11, 60, 22, 34, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0739   │ 4.0   │ 54.09        │ 8.85      │ 276        │ 253       │ 13.95   │ (14, 58, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0739   │ 4.2   │ 56.86        │ 9.05      │ 264        │ 242       │ 12.45   │ (10, 60, 22, 34, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0739   │ 4.3   │ 58.16        │ 10.1      │ 175        │ 151       │ 11.8    │ (8, 62, 16, 40, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0739   │ 4.6   │ 62.22        │ 9.2       │ 252        │ 211       │ 10.5    │ (9, 62, 22, 34, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0739   │ 4.85  │ 65.64        │ 10.2      │ 167        │ 133       │ 9.6     │ (14, 58, 16, 40, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0739   │ 4.85  │ 65.59        │ 10.2      │ 167        │ 133       │ 9.6     │ (12, 60, 20, 36, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 28        │ 0.074    │ 3.55  │ 47.98        │ 9.6       │ 213        │ 222       │ 17.85   │ (11, 60, 18, 38, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 27        │ 0.074    │ 3.6   │ 48.64        │ 9.7       │ 205        │ 216       │ 17.0    │ (14, 58, 16, 40, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 26        │ 0.074    │ 3.7   │ 50.0         │ 9.8       │ 198        │ 203       │ 16.05   │ (12, 60, 16, 40, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.074    │ 3.7   │ 49.99        │ 8.55      │ 300        │ 297       │ 16.4    │ (11, 60, 28, 28, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.074    │ 3.7   │ 49.99        │ 8.55      │ 300        │ 297       │ 16.4    │ (11, 60, 24, 32, 22, 44)    │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 24        │ 0.074    │ 3.8   │ 51.33        │ 8.7       │ 288        │ 288       │ 15.35   │ (13, 50, 20, 54)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.074    │ 4.0   │ 54.02        │ 10.0      │ 182        │ 169       │ 13.55   │ (9, 62, 16, 40, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 22        │ 0.074    │ 4.2   │ 56.75        │ 9.05      │ 264        │ 231       │ 12.45   │ (13, 58, 18, 38, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.074    │ 4.6   │ 62.19        │ 9.2       │ 252        │ 202       │ 10.5    │ (13, 58, 18, 38, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.074    │ 4.65  │ 62.8         │ 9.2       │ 252        │ 200       │ 10.4    │ (12, 60, 16, 40, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.074    │ 4.8   │ 64.87        │ 10.2      │ 167        │ 130       │ 9.7     │ (11, 60, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 29        │ 0.0741   │ 3.5   │ 47.25        │ 9.45      │ 220        │ 232       │ 18.6    │ (9, 62, 20, 36, 28, 38)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 29        │ 0.0741   │ 3.5   │ 47.23        │ 9.45      │ 220        │ 232       │ 18.6    │ (12, 60, 18, 38, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 27        │ 0.0741   │ 3.6   │ 48.61        │ 9.7       │ 205        │ 211       │ 17.0    │ (9, 62, 22, 34, 24, 42)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 26        │ 0.0741   │ 3.7   │ 49.95        │ 9.8       │ 198        │ 204       │ 16.05   │ (12, 60, 26, 30, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 25        │ 0.0741   │ 3.7   │ 49.92        │ 8.55      │ 300        │ 300       │ 16.45   │ (11, 60, 26, 30, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 26        │ 0.0741   │ 3.7   │ 49.91        │ 9.8       │ 198        │ 198       │ 16.05   │ (14, 58, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0741   │ 3.85  │ 51.97        │ 9.9       │ 190        │ 188       │ 14.85   │ (8, 62, 22, 34, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0741   │ 3.85  │ 51.94        │ 9.9       │ 190        │ 183       │ 14.85   │ (13, 58, 22, 34, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 22        │ 0.0741   │ 4.2   │ 56.69        │ 9.05      │ 264        │ 242       │ 12.5    │ (11, 60, 28, 28, 20, 46)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0741   │ 4.3   │ 58.06        │ 10.1      │ 175        │ 151       │ 11.8    │ (10, 60, 16, 40, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 23        │ 0.0741   │ 4.3   │ 58.03        │ 10.1      │ 175        │ 156       │ 11.8    │ (14, 58, 18, 38, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0741   │ 4.6   │ 62.11        │ 9.2       │ 252        │ 202       │ 10.5    │ (10, 60, 26, 30, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 22        │ 0.0741   │ 4.8   │ 64.82        │ 10.2      │ 167        │ 130       │ 9.7     │ (11, 60, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0741   │ 4.85  │ 65.49        │ 10.2      │ 167        │ 133       │ 9.6     │ (9, 62, 16, 40, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0741   │ 4.85  │ 65.49        │ 10.2      │ 167        │ 133       │ 9.6     │ (8, 62, 28, 28, 18, 48)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 22        │ 0.0741   │ 4.85  │ 65.49        │ 10.2      │ 167        │ 133       │ 9.6     │ (8, 62, 24, 32, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 29        │ 0.0742   │ 3.5   │ 47.19        │ 9.45      │ 220        │ 232       │ 18.6    │ (14, 58, 22, 34, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 28        │ 0.0742   │ 3.55  │ 47.86        │ 9.6       │ 213        │ 224       │ 17.85   │ (11, 60, 20, 36, 30, 36)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 27        │ 0.0742   │ 3.6   │ 48.53        │ 9.7       │ 205        │ 216       │ 17.0    │ (8, 62, 24, 32, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 27        │ 0.0742   │ 3.6   │ 48.5         │ 9.7       │ 205        │ 211       │ 17.0    │ (13, 58, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 25        │ 0.0742   │ 3.7   │ 49.84        │ 8.55      │ 300        │ 300       │ 16.45   │ (14, 58, 24, 32, 24, 42)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0742   │ 3.85  │ 51.89        │ 9.9       │ 190        │ 183       │ 14.85   │ (9, 62, 28, 28, 16, 50)     │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 23        │ 0.0742   │ 3.95  │ 53.22        │ 8.85      │ 276        │ 269       │ 14.1    │ (12, 50, 20, 54)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.0742   │ 4.0   │ 53.9         │ 10.0      │ 182        │ 170       │ 13.55   │ (14, 58, 18, 38, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 23        │ 0.0742   │ 4.25  │ 57.27        │ 10.1      │ 175        │ 158       │ 11.95   │ (14, 58, 24, 32, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 21        │ 0.0742   │ 4.6   │ 62.01        │ 9.2       │ 252        │ 203       │ 10.5    │ (10, 60, 20, 36, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0742   │ 4.65  │ 62.64        │ 9.2       │ 252        │ 210       │ 10.4    │ (11, 60, 28, 28, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0742   │ 4.65  │ 62.64        │ 9.2       │ 252        │ 210       │ 10.4    │ (11, 60, 24, 32, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 29        │ 0.0743   │ 3.5   │ 47.12        │ 9.45      │ 220        │ 232       │ 18.6    │ (11, 60, 26, 30, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 29        │ 0.0743   │ 3.5   │ 47.12        │ 9.45      │ 220        │ 232       │ 18.6    │ (11, 60, 24, 32, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.0743   │ 3.7   │ 49.81        │ 8.55      │ 300        │ 298       │ 16.45   │ (13, 58, 18, 38, 26, 40)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.0743   │ 3.7   │ 49.8         │ 8.55      │ 300        │ 298       │ 16.45   │ (11, 60, 16, 40, 32, 34)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 25        │ 0.0743   │ 3.85  │ 51.8         │ 9.9       │ 190        │ 189       │ 14.9    │ (12, 60, 18, 38, 28, 38)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0743   │ 3.95  │ 53.17        │ 8.85      │ 276        │ 257       │ 14.1    │ (11, 60, 22, 34, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 24        │ 0.0743   │ 4.0   │ 53.86        │ 10.0      │ 182        │ 170       │ 13.55   │ (14, 58, 20, 36, 16, 50)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0743   │ 4.0   │ 53.85        │ 8.85      │ 276        │ 254       │ 14.0    │ (14, 58, 22, 34, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 23        │ 0.0743   │ 4.3   │ 57.91        │ 10.1      │ 175        │ 152       │ 11.8    │ (11, 60, 20, 36, 18, 48)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 4    │ 23        │ 0.0743   │ 4.3   │ 57.9         │ 10.1      │ 175        │ 156       │ 11.8    │ (9, 62, 18, 38, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 4    │ 21        │ 0.0743   │ 4.6   │ 61.89        │ 9.2       │ 252        │ 213       │ 10.55   │ (8, 62, 22, 34, 30, 36)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 27        │ 0.0744   │ 3.6   │ 48.39        │ 9.7       │ 205        │ 212       │ 17.05   │ (10, 60, 22, 34, 22, 44)    │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 25        │ 0.0744   │ 3.7   │ 49.75        │ 8.55      │ 300        │ 298       │ 16.45   │ (11, 60, 26, 30, 20, 46)    │
│ WCP SS Gearbox                                          │ 6        │ 4    │ 25        │ 0.0744   │ 3.7   │ 49.72        │ 8.55      │ 300        │ 300       │ 16.45   │ (14, 50, 20, 54)            │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 24        │ 0.0744   │ 3.8   │ 51.08        │ 8.7       │ 288        │ 279       │ 15.4    │ (8, 62, 28, 28, 22, 44)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 4        │ 6    │ 25        │ 0.0744   │ 3.85  │ 51.73        │ 9.9       │ 190        │ 184       │ 14.9    │ (8, 62, 20, 36, 26, 40)     │
│ WCP Flipped Gearbox (Single Speed, 3 Stages)            │ 6        │ 6    │ 23        │ 0.0744   │ 3.95  │ 53.08        │ 8.85      │ 276        │ 258       │ 14.15   │ (9, 62, 20, 36, 28, 38)     │
